X(mm),Y(mm),Z(mm)
-4.991957017240532934e+01,-3.483505966141454735e+01,1.561860413186363417e+02
-4.988944880672134730e+01,-3.484031093000623258e+01,1.561862429561692522e+02
-4.985942470067576693e+01,-3.483741142205264651e+01,1.561866620210315943e+02
-4.982931944890298581e+01,-3.484129306449281671e+01,1.561869001968496491e+02
-4.979927831735032839e+01,-3.483981410025565850e+01,1.561872813686234736e+02
-4.976914370651824981e+01,-3.484603019357496123e+01,1.561874572885152759e+02
-4.973911306068128368e+01,-3.484383401048709317e+01,1.561878575706620325e+02
-4.970899152483624306e+01,-3.484903676602029776e+01,1.561880605108281088e+02
-4.967892005655527754e+01,-3.484997554326443492e+01,1.561883772046598722e+02
-4.964883374921451065e+01,-3.485210121340294620e+01,1.561886622450318782e+02
-4.961863600998382395e+01,-3.486351839235756955e+01,1.561886994346609470e+02
-4.958847473051311994e+01,-3.487172891203429970e+01,1.561888221845443638e+02
-4.955840755834689304e+01,-3.487211478951025612e+01,1.561891536535045191e+02
-4.952821009456492618e+01,-3.488348573722966961e+01,1.561891920795222575e+02
-4.949832195634833454e+01,-3.486982327020663064e+01,1.561898981677057634e+02
-4.946841205599725555e+01,-3.485760440646863145e+01,1.561905657983911908e+02
-4.943828857009554412e+01,-3.486293451962608714e+01,1.561907653461012160e+02
-4.940844120362788772e+01,-3.484546122549778602e+01,1.561915731440509205e+02
-4.937849734535156898e+01,-3.483608101082933928e+01,1.561921650528767316e+02
-4.934836266578881236e+01,-3.484213765183036315e+01,1.561923452486757640e+02
-4.931809395493062453e+01,-3.485912643257736221e+01,1.561922338631825369e+02
-4.928802108556305228e+01,-3.486004211881314063e+01,1.561925511920426004e+02
-4.925807453665873226e+01,-3.485090483575444154e+01,1.561931366181412670e+02
-4.922808994449626852e+01,-3.484460640292405031e+01,1.561936463634305881e+02
-4.919787807280560088e+01,-3.485702577658317125e+01,1.561936568435677373e+02
-4.916769376385496315e+01,-3.486727027981483928e+01,1.561937253214911152e+02
-4.913761868778307473e+01,-3.486837802627724869e+01,1.561940375260511757e+02
-4.910766649622385671e+01,-3.485925920869946992e+01,1.561946225212138870e+02
-4.907778860180546587e+01,-3.484457811637332014e+01,1.561953558036229595e+02
-4.904775872210110066e+01,-3.484189825315219480e+01,1.561957690451589542e+02
-4.901762120038980441e+01,-3.484816558824291377e+01,1.561959436242836148e+02
-4.898776025808765411e+01,-3.483193411062344325e+01,1.561967182818385425e+02
-4.895783188447065015e+01,-3.482095010141619440e+01,1.561973530144647953e+02
-4.892781190583826145e+01,-3.481755749497387598e+01,1.561977852530226585e+02
-4.889785197871621847e+01,-3.480918329944886835e+01,1.561983503718319071e+02
-4.886796979745832203e+01,-3.479425637285096684e+01,1.561990902941147397e+02
-4.883796237912366678e+01,-3.478984557720449544e+01,1.561995496888708601e+02
-4.880799081415703000e+01,-3.478223012423187299e+01,1.562000945971001329e+02
-4.877801153081193775e+01,-3.477551468959735104e+01,1.562006154624023395e+02
-4.874783277322216435e+01,-3.478491044693318912e+01,1.562007066332068348e+02
-4.871759792536307998e+01,-3.479880660594394470e+01,1.562006777799927875e+02
-4.868733997172768113e+01,-3.481492169894910660e+01,1.562005896969220942e+02
-4.865721218743022547e+01,-3.482041637893807717e+01,1.562007848812452266e+02
-4.862700386168400968e+01,-3.483223936120283781e+01,1.562008113111066052e+02
-4.859692057068379967e+01,-3.483404122562181016e+01,1.562011049988438458e+02
-4.856670245977008449e+01,-3.484647508604716393e+01,1.562011151615016615e+02
-4.853657248331162322e+01,-3.485220351653674697e+01,1.562013041035885124e+02
-4.850690327518291411e+01,-3.481971913282197306e+01,1.562025123431747886e+02
-4.847717785182416605e+01,-3.479172084383660746e+01,1.562036009437511268e+02
-4.844705512951854587e+01,-3.479650293592669641e+01,1.562038151759441575e+02
-4.841673077664460578e+01,-3.481778058362511530e+01,1.562035894328599852e+02
-4.838661979372042055e+01,-3.482169501053976290e+01,1.562038267948370844e+02
-4.835632712598395955e+01,-3.484083461271345783e+01,1.562036580153501575e+02
-4.832617519214296919e+01,-3.484800698122035101e+01,1.562038084931839421e+02
-4.829620182733545164e+01,-3.484029434232728306e+01,1.562043560275565426e+02
-4.826644146703230831e+01,-3.481518359176926225e+01,1.562053676066153116e+02
-4.823615796541800904e+01,-3.483319191559702688e+01,1.562052290539812134e+02
-4.820585648558179059e+01,-3.485282453748634168e+01,1.562050471561680638e+02
-4.817573841869442219e+01,-3.485752576140211545e+01,1.562052635036184256e+02
-4.814586792791137526e+01,-3.484116611096632710e+01,1.562060417062054398e+02
-4.811592323277164951e+01,-3.483096821312894775e+01,1.562066555477036331e+02
-4.808615190793762650e+01,-3.480643089146091995e+01,1.562076518770303721e+02
-4.805615865018108224e+01,-3.480038163042878097e+01,1.562081550402104995e+02
-4.802605914668752973e+01,-3.480328958180186305e+01,1.562084192566150023e+02
-4.799584376701582045e+01,-3.481577954455690360e+01,1.562084278840459604e+02
-4.796556946810697752e+01,-3.483318890915688826e+01,1.562083052856748395e+02
-4.793526823782900692e+01,-3.485275712880120835e+01,1.562081251117333238e+02
-4.790511113041333147e+01,-3.486040637482174986e+01,1.562082628626704093e+02
-4.787505672164818549e+01,-3.485947333387526470e+01,1.562086295484648701e+02
-4.784536985158312206e+01,-3.482778348448779582e+01,1.562098166863308677e+02
-4.781518487350969338e+01,-3.483765649355315475e+01,1.562098951321070786e+02
-4.778502669438071848e+01,-3.484538217228896428e+01,1.562100308459664575e+02
-4.775495683688479431e+01,-3.484569630288155651e+01,1.562103642690825041e+02
-4.772488996761914137e+01,-3.484562863642224784e+01,1.562107078947071557e+02
-4.769474855670636515e+01,-3.485183872685453110e+01,1.562108840528501048e+02
-4.766474160949416472e+01,-3.484666879560958108e+01,1.562113637956717866e+02
-4.763479172215601665e+01,-3.483675056015075455e+01,1.562119701980815307e+02
-4.760467932965539717e+01,-3.484049399331370012e+01,1.562122121606500968e+02
-4.757489211604529089e+01,-3.481680741523732792e+01,1.562131858610544271e+02
-4.754494179401983445e+01,-3.480685655229768116e+01,1.562137931431913955e+02
-4.751470335110586518e+01,-3.482148276494834249e+01,1.562137447571513462e+02
-4.748472260392380662e+01,-3.481409350181914419e+01,1.562142837053209803e+02
-4.745464386740066942e+01,-3.481475005785339505e+01,1.562146080485018160e+02
-4.742452030751409353e+01,-3.481977316292287128e+01,1.562148158283425801e+02
-4.739440694697707812e+01,-3.482352820799557236e+01,1.562150574905855933e+02
-4.736412904207332275e+01,-3.484128309050685601e+01,1.562149256694202677e+02
-4.733388186207809412e+01,-3.485639534756495550e+01,1.562148643512182957e+02
-4.730378664024210167e+01,-3.485846354014011439e+01,1.562151510339824938e+02
-4.727394993492552544e+01,-3.483887478005024008e+01,1.562160154291503034e+02
-4.724405853194792826e+01,-3.482371721719075452e+01,1.562167616399298424e+02
-4.721399772199840328e+01,-3.482318205316377657e+01,1.562171177308931078e+02
-4.718373487325157356e+01,-3.483961585005535966e+01,1.562170211586025061e+02
-4.715389060295742496e+01,-3.482026279556192350e+01,1.562178793201954932e+02
-4.712402950247870592e+01,-3.480238128601006053e+01,1.562186982190696938e+02
-4.709384691804778100e+01,-3.481227565854057815e+01,1.562187760648515393e+02
-4.706382168682810629e+01,-3.480838272356033514e+01,1.562192217775873075e+02
-4.703398557549702019e+01,-3.478845763264372692e+01,1.562200951834731768e+02
-4.700435313279993466e+01,-3.475066022328746129e+01,1.562214454542847477e+02
-4.697371320709863340e+01,-3.479950154832200582e+01,1.562204842803960219e+02
-4.694346267004346629e+01,-3.481491750477047020e+01,1.562204148577792751e+02
-4.691329650340060908e+01,-3.482329162766893660e+01,1.562205332768048720e+02
-4.688316256253867209e+01,-3.482879859010029122e+01,1.562207282018097203e+02
-4.685307200812962236e+01,-3.483061919051034749e+01,1.562210214697836648e+02
-4.682310291510522404e+01,-3.482189436733447963e+01,1.562215960935816668e+02
-4.679312083079408069e+01,-3.481418538684840058e+01,1.562221436289941607e+02
-4.676286770202602838e+01,-3.482989539177598459e+01,1.562220663520154176e+02
-4.673258505022049292e+01,-3.484814165368035077e+01,1.562219214102883598e+02
-4.670261800324423973e+01,-3.483908361328640524e+01,1.562225049448169614e+02
-4.667280494538699287e+01,-3.481652015650162468e+01,1.562234488266729500e+02
-4.664297832702625612e+01,-3.479561104596724874e+01,1.562243485074962450e+02
-4.661290244530355409e+01,-3.479602923614761778e+01,1.562246792091239058e+02
-4.658280240527552252e+01,-3.479829877977365982e+01,1.562249605481772505e+02
-4.655260618307768539e+01,-3.480913773445116277e+01,1.562250132235116382e+02
-4.652248532782508761e+01,-3.481341832206677367e+01,1.562252408804722847e+02
-4.649245659814422282e+01,-3.480960391088673589e+01,1.562256845276537831e+02
-4.646247461163901704e+01,-3.480163781190629635e+01,1.562262389556385358e+02
-4.643244059417093439e+01,-3.479844354451299893e+01,1.562266660360649837e+02
-4.640233530971387665e+01,-3.480128472576441823e+01,1.562269321083841760e+02
-4.637176941319295054e+01,-3.484405042116343054e+01,1.562261329885061798e+02
-4.634196195460464196e+01,-3.482102593647191924e+01,1.562270891674706093e+02
-4.631177042746963224e+01,-3.483121013385539300e+01,1.562271593443319375e+02
-4.628162606769645748e+01,-3.483777723395279935e+01,1.562273259641010554e+02
-4.625155609752666663e+01,-3.483727910443271014e+01,1.562276811662574403e+02
-4.622151855505480000e+01,-3.483442277701640677e+01,1.562280992261432289e+02
-4.619153947682342931e+01,-3.482590817677339601e+01,1.562286683271041454e+02
-4.616167417423283581e+01,-3.480765750038562345e+01,1.562294971715967620e+02
-4.613186268792077271e+01,-3.478489843546157090e+01,1.562304462800976808e+02
-4.610175787841731676e+01,-3.478752212297408164e+01,1.562307181783099850e+02
-4.607150031273186386e+01,-3.480362873869452756e+01,1.562306303181160558e+02
-4.604135031348344143e+01,-3.481020522393017558e+01,1.562307967503689952e+02
-4.601141976748923668e+01,-3.479773296607289268e+01,1.562314714095905970e+02
-4.598139699726468876e+01,-3.479341383685734002e+01,1.562319285211755187e+02
-4.595127734125204455e+01,-3.479726645170691057e+01,1.562321676390141363e+02
-4.592118734182670181e+01,-3.479851318710546337e+01,1.562324762867526999e+02
-4.589075128925793479e+01,-3.483023441051096825e+01,1.562319718075451647e+02
-4.586062830936688783e+01,-3.483449207701164596e+01,1.562322001032046614e+02
-4.583050569497136451e+01,-3.483869189959809631e+01,1.562324299455802930e+02
-4.580073467540544385e+01,-3.481221582907278389e+01,1.562334782518371981e+02
-4.577075252480948109e+01,-3.480376565494751873e+01,1.562340456603771486e+02
-4.574071174774445581e+01,-3.480100169345820404e+01,1.562344612805833606e+02
-4.571064880908151906e+01,-3.479986469769734470e+01,1.562348335316450232e+02
-4.568069300120579612e+01,-3.478915560775143234e+01,1.562354612052081109e+02
-4.565074459321053979e+01,-3.477806224088546116e+01,1.562360990976149537e+02
-4.562059439054627319e+01,-3.478447229714432609e+01,1.562362699943596169e+02
-4.559043818457030994e+01,-3.479164378277086911e+01,1.562364205444318372e+02
-4.556022528550668227e+01,-3.480370087854697658e+01,1.562364407493939211e+02
-4.553011079246363124e+01,-3.480729208947104070e+01,1.562366868171201872e+02
-4.550023043947202694e+01,-3.478973006527706247e+01,1.562374973690425293e+02
-4.547044853717397217e+01,-3.476364626280467718e+01,1.562385352817972262e+02
-4.544044094034432391e+01,-3.475759335355929380e+01,1.562390387058026988e+02
-4.541029058748048897e+01,-3.476392019019823465e+01,1.562392118354821378e+02
-4.538002793942973767e+01,-3.478052065704103057e+01,1.562391107922698836e+02
-4.534976570750748692e+01,-3.479707250067868074e+01,1.562390110479788632e+02
-4.531976218716895488e+01,-3.479043182860183947e+01,1.562395301843339723e+02
-4.528967566912629650e+01,-3.479148418942042298e+01,1.562398440039324328e+02
-4.525961260870339231e+01,-3.479009023464188743e+01,1.562402231457867572e+02
-4.522961957113829357e+01,-3.478262554989802169e+01,1.562407642558304985e+02
-4.519958481203651246e+01,-3.477872966796000753e+01,1.562412101558946063e+02
-4.516951540527275455e+01,-3.477809479782738578e+01,1.562415690178411580e+02
-4.513976220208166268e+01,-3.474911022097831648e+01,1.562426843779006731e+02
-4.510996957856428224e+01,-3.472337477888692092e+01,1.562437130725393217e+02
-4.507953174376471850e+01,-3.475538551785047758e+01,1.562432008513008839e+02
-4.504932539005921655e+01,-3.476701726308984775e+01,1.562432323860588781e+02
-4.501922960634202298e+01,-3.476850704392406755e+01,1.562435345831884490e+02
-4.498909510916407584e+01,-3.477380643687438067e+01,1.562437350797278555e+02
-4.495902466180434232e+01,-3.477318080298597636e+01,1.562440937058684369e+02
-4.492880461255962388e+01,-3.478596522528299317e+01,1.562440944915381920e+02
-4.489863343017798059e+01,-3.479419941433364016e+01,1.562442167193946716e+02
-4.486851106218330898e+01,-3.479788106421079164e+01,1.562444604518593110e+02
-4.483851179189527159e+01,-3.479094621521524289e+01,1.562449874271674162e+02
-4.480839978295790615e+01,-3.479385020736939538e+01,1.562452518918903195e+02
-4.477846910196707597e+01,-3.478033752456023819e+01,1.562459544478046496e+02
-4.474837919668068764e+01,-3.478152877728978609e+01,1.562462645820361899e+02
-4.471822330129700873e+01,-3.478829799907877884e+01,1.562464259137987312e+02
-4.468806532690824440e+01,-3.479533108570283417e+01,1.562465801946337649e+02
-4.465796116345057953e+01,-3.479774211809765916e+01,1.562468577870642719e+02
-4.462790067465560639e+01,-3.479624163768691858e+01,1.562472397557752970e+02
-4.459777606566322561e+01,-3.480008537646418176e+01,1.562474791679003943e+02
-4.456791425576648891e+01,-3.478040198510205272e+01,1.562483463856549690e+02
-4.453798620270337949e+01,-3.476632422908660658e+01,1.562490640620481486e+02
-4.450780797572783598e+01,-3.477531782973017016e+01,1.562491660091689596e+02
-4.447758586908874179e+01,-3.478824385292576693e+01,1.562491630217220688e+02
-4.444749902441127887e+01,-3.478887271587274910e+01,1.562494881995673950e+02
-4.441736208259323604e+01,-3.479424640177212069e+01,1.562496867320069498e+02
-4.438706882041787338e+01,-3.481347496374928596e+01,1.562495155741487451e+02
-4.435714277407042516e+01,-3.479960555063533434e+01,1.562502276417822600e+02
-4.432764024605141628e+01,-3.474636957380670310e+01,1.562519903639252732e+02
-4.429736547654252377e+01,-3.476433700720389908e+01,1.562518528083474507e+02
-4.426717709286848645e+01,-3.477396728526256453e+01,1.562519378007766022e+02
-4.423675593698547459e+01,-3.480515554060569627e+01,1.562514474417909867e+02
-4.420679037409425405e+01,-3.479453097193950839e+01,1.562520729601262417e+02
-4.417690933149446408e+01,-3.477637460736418973e+01,1.562528994549337256e+02
-4.414704017189470164e+01,-3.475660245832694528e+01,1.562537691359522398e+02
-4.411705321670778801e+01,-3.474809079307756576e+01,1.562543382477703062e+02
-4.410092104944349956e+01,-3.346310699345835360e+01,1.562889737459014725e+02
-4.411438706935109622e+01,-2.945464434205609194e+01,1.563962928021409766e+02
-4.405621506994496883e+01,-3.203598736372722300e+01,1.563277449298952320e+02
-4.399646043012574381e+01,-3.477231968777628879e+01,1.562550595831464477e+02
-4.396632222352793207e+01,-3.477764262268602380e+01,1.562552594906651109e+02
-4.393628091570205640e+01,-3.477376719670752436e+01,1.562557049167264438e+02
-4.390619032894431228e+01,-3.477457659693902059e+01,1.562560252966716519e+02
-4.387614524578126662e+01,-3.477116175602274240e+01,1.562564584167625981e+02
-4.384687970772693433e+01,-3.469534563240030423e+01,1.562588238480770428e+02
-4.381585977925210784e+01,-3.478227298582140037e+01,1.562568458578099637e+02
-4.378577986847393078e+01,-3.478221440656596997e+01,1.562571893880555649e+02
-4.375567221369797011e+01,-3.478460474754646725e+01,1.562574675749406481e+02
-4.372550987658794952e+01,-3.479180961134704120e+01,1.562576172998012112e+02
-4.369563012351491693e+01,-3.477299753774179436e+01,1.562584613603682726e+02
-4.366589055590855395e+01,-3.474096595499508311e+01,1.562596582596393091e+02
-4.363584576655468084e+01,-3.473732872991455167e+01,1.562600973388013585e+02
-4.360572994912313760e+01,-3.474008014147168666e+01,1.562603659377066379e+02
-4.357563808029097174e+01,-3.474085014667724636e+01,1.562606873884593028e+02
-4.354547120809765204e+01,-3.474855740925617908e+01,1.562608236949059801e+02
-4.351523390962172044e+01,-3.476322505533608620e+01,1.562607741849709555e+02
-4.348511522366725046e+01,-3.476631678522601732e+01,1.562610336921056273e+02
-4.345511603603784323e+01,-3.475831400932407433e+01,1.562615892989955739e+02
-4.342503428147433908e+01,-3.475827389340044249e+01,1.562619323551758725e+02
-4.339488021861610179e+01,-3.476483080378261548e+01,1.562620993584529572e+02
-4.336490138946219730e+01,-3.475463821674340892e+01,1.562627134456098759e+02
-4.333477001890558000e+01,-3.475935723166659130e+01,1.562629294673010918e+02
-4.330463899742868961e+01,-3.476339110853061243e+01,1.562631638544741008e+02
-4.327434509467740753e+01,-3.478314679465547954e+01,1.562629785710082047e+02
-4.324420858002684298e+01,-3.478790984854872192e+01,1.562631934704368177e+02
-4.321434258375584392e+01,-3.476736795206321773e+01,1.562640837534324589e+02
-4.318438646514295698e+01,-3.475520998643732185e+01,1.562647502767860317e+02
-4.315430309763945615e+01,-3.475522541739633908e+01,1.562650918620179823e+02
-4.312427127616505373e+01,-3.475012283868765905e+01,1.562655700818097273e+02
-4.309429890916189976e+01,-3.473944847872541430e+01,1.562661970124666766e+02
-4.306417853004145968e+01,-3.474253333203287752e+01,1.562664567232201591e+02
-4.303400871780745973e+01,-3.475042837906248394e+01,1.562665880283427953e+02
-4.300368381919589211e+01,-3.477308959013551259e+01,1.562663251963133746e+02
-4.297360070627608764e+01,-3.477297543223518517e+01,1.562666702530984821e+02
-4.294361138750603146e+01,-3.476386590556580103e+01,1.562672554212357454e+02
-4.291358028943282932e+01,-3.475852022770648375e+01,1.562677401506107913e+02
-4.288350844495616343e+01,-3.475743843240967124e+01,1.562681110229201806e+02
-4.285346558350912716e+01,-3.475301633177155480e+01,1.562685711237085968e+02
-4.282328492833993039e+01,-3.476231196165979753e+01,1.562686650006337175e+02
-4.279314188489554027e+01,-3.476773256977226367e+01,1.562688623443927156e+02
-4.276302433484140408e+01,-3.477029205744885587e+01,1.562691361087261441e+02
-4.273308783911501507e+01,-3.475632348256921489e+01,1.562698509538091400e+02
-4.270329719168722704e+01,-3.472806965526599043e+01,1.562709471471946472e+02
-4.267324073806588558e+01,-3.472472613214934256e+01,1.562713784844254121e+02
-4.264312507613893644e+01,-3.472756798930954858e+01,1.562716446565976014e+02
-4.261286774491535567e+01,-3.474410014132521951e+01,1.562715453845518425e+02
-4.258283371739581469e+01,-3.473890240774525751e+01,1.562720261806496467e+02
-4.255263317453753302e+01,-3.474954088698707011e+01,1.562720842801124093e+02
-4.252209953797927255e+01,-3.479256915225796831e+01,1.562712777536482918e+02
-4.249246847807652472e+01,-3.474850456247865793e+01,1.562727960400696645e+02
-4.246259957451222533e+01,-3.472751903143457497e+01,1.562736982505410879e+02
-4.243249821663428634e+01,-3.472891873306176080e+01,1.562740029261815096e+02
-4.240217509016500941e+01,-3.475127780358289442e+01,1.562737481747903132e+02
-4.237196649719385988e+01,-3.476297199777678060e+01,1.562737780606667570e+02
-4.234173757457055842e+01,-3.477683063189537904e+01,1.562737501461839997e+02
-4.231157888391983590e+01,-3.478355241523779995e+01,1.562739127816111875e+02
-4.228167494413965954e+01,-3.476595367465581177e+01,1.562747245860914518e+02
-4.225180955740635369e+01,-3.474426193123952089e+01,1.562756456910624934e+02
-4.222166404450145194e+01,-3.474973831708391003e+01,1.562758415674210823e+02
-4.219148962420986493e+01,-3.475792321073038238e+01,1.562759651537617742e+02
-4.216152911837001938e+01,-3.474545176268322422e+01,1.562766401318660030e+02
-4.213157586628209827e+01,-3.473258202191328792e+01,1.562773257062573862e+02
-4.210154586499957219e+01,-3.472646501718335799e+01,1.562778311034490741e+02
-4.207131227537836082e+01,-3.474087034903141813e+01,1.562777885843391061e+02
-4.204121697403436997e+01,-3.474121217234630876e+01,1.562781215542321434e+02
-4.201120997014708536e+01,-3.473312509270615323e+01,1.562786795102740314e+02
-4.198115433012731046e+01,-3.472984159615432986e+01,1.562791092288645416e+02
-4.195116204690196327e+01,-3.472029364757032255e+01,1.562797061853696050e+02
-4.192100770525786402e+01,-3.472683967649832226e+01,1.562798734835620849e+02
-4.189072016465196668e+01,-3.474613450862585040e+01,1.562797004838693056e+02
-4.186046808320958235e+01,-3.476178317737937817e+01,1.562796248394874681e+02
-4.183039257838365899e+01,-3.476054388824316277e+01,1.562799999760255787e+02
-4.180043245371399507e+01,-3.474769246869947636e+01,1.562806851373309485e+02
-4.177044041816384379e+01,-3.473797086568384884e+01,1.562812867469234845e+02
-4.174042721206771489e+01,-3.473053181883161500e+01,1.562818273988651185e+02
-4.171042783928336917e+01,-3.472177545089686390e+01,1.562824032126511327e+02
-4.168045672058057960e+01,-3.470967606854554077e+01,1.562830683358368731e+02
-4.165050335833258544e+01,-3.469635188754069333e+01,1.562837660956195407e+02
-4.162030542045926751e+01,-3.470691011114932678e+01,1.562838263172266693e+02
-4.159019994246445862e+01,-3.470838394560493612e+01,1.562841290521077156e+02
-4.156010190129457271e+01,-3.470879516586389002e+01,1.562844601925249606e+02
-4.152990242958504297e+01,-3.471954559222695025e+01,1.562845152783612832e+02
-4.149952184958264212e+01,-3.474795777872061819e+01,1.562840988881421254e+02
-4.146907484398987975e+01,-3.478313902437411542e+01,1.562835017657164656e+02
-4.143889912079036009e+01,-3.479187068131901128e+01,1.562836107074276981e+02
-4.140889599566996537e+01,-3.478278339998288970e+01,1.562841954360941088e+02
-4.137923047744254035e+01,-3.474105331737928992e+01,1.562856515230502623e+02
-4.134925462466433288e+01,-3.472933575640231396e+01,1.562863064629227097e+02
-4.131914824202028313e+01,-3.473079576709047700e+01,1.562866095787215102e+02
-4.128899895462333092e+01,-3.473634197327354656e+01,1.562868036260150291e+02
-4.125886180040134832e+01,-3.474081628962496637e+01,1.562870262741468537e+02
-4.122868500525893865e+01,-3.474958284048276624e+01,1.562871342924927376e+02
-4.119848596037860489e+01,-3.476018298389170269e+01,1.562871934027598968e+02
-4.116825647814579270e+01,-3.477378351803373846e+01,1.562871724146380075e+02
-4.113815042469972383e+01,-3.477512323808464600e+01,1.562874787518441622e+02
-4.110816858827077880e+01,-3.476406317384369515e+01,1.562881161313908365e+02
-4.107823633824493470e+01,-3.474789350442510028e+01,1.562888899424396811e+02
-4.104849496233559591e+01,-3.471309349641832398e+01,1.562901610873817049e+02
-4.101834268842680586e+01,-3.471891994098938738e+01,1.562903476550681887e+02
-4.098797441520635232e+01,-3.474627284244848369e+01,1.562899595257625265e+02
-4.095777892330566772e+01,-3.475693798846788241e+01,1.562900168528327924e+02
-4.092768022331393496e+01,-3.475709003090983629e+01,1.562903549496371056e+02
-4.089747474177300290e+01,-3.476850532523836534e+01,1.562903922778129413e+02
-4.086765629635119979e+01,-3.474115774207022866e+01,1.562914644896221148e+02
-4.083772552927725741e+01,-3.472451299979482542e+01,1.562922510211388101e+02
-4.080781814731460599e+01,-3.470580521928273754e+01,1.562930925995667337e+02
-4.077791099228726068e+01,-3.468701851963528071e+01,1.562939362913403443e+02
-4.074776339237038059e+01,-3.469268994202668210e+01,1.562941269622391189e+02
-4.071725688806642296e+01,-3.473388164923159849e+01,1.562933693678568261e+02
-4.068700587456103790e+01,-3.474974699371819753e+01,1.562932879019736276e+02
-4.065702074567002455e+01,-3.473873503418364805e+01,1.562939240291999567e+02
-4.062696399504700651e+01,-3.473532156919703340e+01,1.562943572450404872e+02
-4.059683893992571058e+01,-3.473837686209364506e+01,1.562946178015058649e+02
-4.056670452964902296e+01,-3.474209664429785249e+01,1.562948606484939376e+02
-4.053653616649350511e+01,-3.475003014613207597e+01,1.562949909061191818e+02
-4.050637263657332454e+01,-3.475658843487403260e+01,1.562951579800657385e+02
-4.047634686336169807e+01,-3.474994754535173058e+01,1.562956773752298147e+02
-4.044634304106643441e+01,-3.474077604526041796e+01,1.562962643698373029e+02
-4.041632602651352357e+01,-3.473280841820974274e+01,1.562968192370035752e+02
-4.038624286614080461e+01,-3.473169626224534312e+01,1.562971910519656547e+02
-4.035612490191491020e+01,-3.473358702916849694e+01,1.562974827502883670e+02
-4.032599000987558213e+01,-3.473791577420914223e+01,1.562977092756607078e+02
-4.029593051171528373e+01,-3.473398824618948311e+01,1.562981563054406422e+02
-4.026605008902327398e+01,-3.471212636087157222e+01,1.562990821430736901e+02
-4.023610830260546578e+01,-3.469642993816294307e+01,1.562998433741705355e+02
-4.020598954253507884e+01,-3.469899673096374926e+01,1.563001169563999326e+02
-4.017586533237053459e+01,-3.470166541827588702e+01,1.563003878686624830e+02
-4.014578056332420175e+01,-3.470060409989594064e+01,1.563007583388902617e+02
-4.011591887163416459e+01,-3.467648649576806719e+01,1.563017444423632014e+02
-4.008583422323864198e+01,-3.467534870190502261e+01,1.563021169616274051e+02
-4.005560982108100632e+01,-3.468848746532871274e+01,1.563021082964321522e+02
-4.002547949804192484e+01,-3.469195496368468667e+01,1.563023578610159916e+02
-3.999534657628829137e+01,-3.469578829848313717e+01,1.563025976465879694e+02
-3.996514338056816484e+01,-3.470649134560839855e+01,1.563026540450597395e+02
-3.993494863497749492e+01,-3.471663407562078874e+01,1.563027253703042732e+02
-3.990379497924670460e+01,-3.482575667917483031e+01,1.563001538165212878e+02
-3.985404384087511431e+01,-3.685791395235078483e+01,1.562462346032582445e+02
-3.984324534246260896e+01,-3.486285539573703574e+01,1.562998475021378226e+02
-3.981473664946192770e+01,-3.469845715728570923e+01,1.563045793320776227e+02
-3.978480542642248707e+01,-3.468141254345977842e+01,1.563053765898588097e+02
-3.975469446095809190e+01,-3.468256006018086168e+01,1.563056881361300441e+02
-3.972468528278464106e+01,-3.467349422857584784e+01,1.563062723585144340e+02
-3.969456908888351876e+01,-3.467536877716376154e+01,1.563065644715462952e+02
-3.966424006241255995e+01,-3.469969834823068311e+01,1.563062569555234802e+02
-3.963412529671819584e+01,-3.470134603575596799e+01,1.563065551347616520e+02
-3.960399138885818360e+01,-3.470511697186364586e+01,1.563067966045348385e+02
-3.957376322484498843e+01,-3.471868216121521300e+01,1.563067765490671377e+02
-3.954355036247458344e+01,-3.473067286472345216e+01,1.563067985336759307e+02
-3.951340015260784355e+01,-3.473614105196248403e+01,1.563069946832467281e+02
-3.948331341723723398e+01,-3.473495010773678615e+01,1.563073686512673817e+02
-3.945352530388101542e+01,-3.470256323117379793e+01,1.563085756283180103e+02
-3.942385054339893458e+01,-3.465811911209770102e+01,1.563101045872223267e+02
-3.939389268732796978e+01,-3.464319470589429528e+01,1.563108453022295805e+02
-3.936366323726078775e+01,-3.465683898113840655e+01,1.563108231409856899e+02
-3.933337625936921711e+01,-3.467696431392270995e+01,1.563106278680834862e+02
-3.930301314035777693e+01,-3.470428149440957100e+01,1.563102406379090041e+02
-3.927284165733390608e+01,-3.471208144879020807e+01,1.563103745115845129e+02
-3.924286138633970467e+01,-3.469969041374822893e+01,1.563110475584082337e+02
-3.921277000894458098e+01,-3.469897865573791051e+01,1.563114087315900065e+02
-3.918264868755068164e+01,-3.470132798755813752e+01,1.563116881733517118e+02
-3.915253479425722105e+01,-3.470255200138012697e+01,1.563119977019199780e+02
-3.912250351757356270e+01,-3.469557678513999122e+01,1.563125261233875278e+02
-3.909245155358242130e+01,-3.469027565687589032e+01,1.563130098955409721e+02
-3.906234764496484502e+01,-3.469098328272725240e+01,1.563133331556387589e+02
-3.903212714786469206e+01,-3.470356957632932904e+01,1.563133392584901742e+02
-3.900200122359768784e+01,-3.470650476922753569e+01,1.563136030448748386e+02
-3.897198545137484871e+01,-3.469742931179472123e+01,1.563141876003038817e+02
-3.894183634700843299e+01,-3.470275877865645953e+01,1.563143874565822671e+02
-3.891181643894867648e+01,-3.469424825201950568e+01,1.563149569124931872e+02
